NAME,Total Population,Median HHI,Median HHI White,Median HHI Black,Less than High School,High School,Associate's Degree,Bachelor's Degree,Master's Degree or Higher,Proportion White,Proportion Black,Proportion All Other Races,Home Ownership Rate
1064,1874.0,37203.0,,36907.0,0.1865546218487395,0.3168067226890756,0.04957983193277311,0.073109243697479,0.052941176470588235,0.0,0.9413020277481323,0.05869797225186766,0.40125
1065,2716.0,42258.0,,42682.0,0.19727891156462585,0.39844509232264336,0.056365403304178816,0.12682215743440234,0.014577259475218658,0.07768777614138439,0.9215758468335787,0.0007363770250368188,0.48144876325088337
1066,1269.0,25313.0,,25063.0,0.11597938144329897,0.46134020618556704,0.03994845360824742,0.06443298969072164,0.03865979381443299,0.0512214342001576,0.9290780141843972,0.019700551615445233,0.3713733075435203
1067,2479.0,41116.0,,47583.0,0.10073710073710074,0.35331695331695334,0.14447174447174446,0.08796068796068796,0.114004914004914,0.004840661557079467,0.9697458652682533,0.025413473174667203,0.6693404634581105
1072,715.0,21875.0,,27000.0,0.3021978021978022,0.22893772893772893,0.11721611721611722,0.1282051282051282,0.03663003663003663,0.05874125874125874,0.8167832167832167,0.12447552447552447,0.4727272727272727
1073,4220.0,40077.0,,39637.0,0.10280042538107054,0.35342077277561146,0.06876993973768167,0.11981566820276497,0.04218362282878412,0.0071090047393364926,0.9682464454976303,0.024644549763033177,0.47978142076502733
1074,2061.0,46304.0,,39732.0,0.25914396887159535,0.4653696498054475,0.04824902723735409,0.031906614785992216,0.0,0.005822416302765648,0.8122270742358079,0.1819505094614265,0.4670487106017192
1075,1741.0,30510.0,,30133.0,0.15202702702702703,0.2989864864864865,0.09966216216216216,0.09037162162162163,0.04307432432432432,0.06490522688110281,0.9075244112578977,0.027570361860999426,0.7092457420924574
1076,1752.0,41719.0,,41719.0,0.16358024691358025,0.3194444444444444,0.06635802469135803,0.1720679012345679,0.06095679012345679,0.050799086757990865,0.9355022831050228,0.0136986301369863,0.32566585956416466
1081,3405.0,35909.0,,43125.0,0.15647668393782382,0.49430051813471504,0.03782383419689119,0.04248704663212435,0.054922279792746116,0.039060205580029365,0.9309838472834068,0.029955947136563875,0.47421731123388583
1082,1592.0,44000.0,,43550.0,0.07720588235294118,0.42058823529411765,0.08088235294117647,0.09117647058823529,0.06544117647058824,0.042085427135678394,0.9440954773869347,0.013819095477386936,0.6691542288557214
1083,1571.0,45569.0,,45569.0,0.1906005221932115,0.4421235857267189,0.09573542210617929,0.040905134899912966,0.0026109660574412533,0.046467218332272436,0.9306174411203055,0.022915340547422024,0.7125154894671624
1096,2254.0,30961.0,,31842.0,0.14105642256902762,0.4117647058823529,0.057623049219687875,0.042617046818727494,0.04201680672268908,0.04480922803904171,0.9472049689440993,0.007985803016858917,0.45407725321888415
1097,1538.0,44414.0,21000.0,45694.0,0.18039538714991762,0.3500823723228995,0.12191103789126853,0.07825370675453047,0.07084019769357495,0.04746423927178153,0.9499349804941483,0.002600780234070221,0.6332899869960988
1101,1889.0,32667.0,,32667.0,0.14809489575844717,0.44284687275341483,0.017253774263120056,0.13299784327821712,0.037383177570093455,0.0037056643726839597,0.9962943356273161,0.0,0.3438520130576714
1102,1828.0,28411.0,,28390.0,0.08445706174591909,0.34918381831085876,0.07310149041873669,0.12065294535131299,0.0099361249112846,0.01312910284463895,0.9518599562363238,0.0350109409190372,0.40473840078973344
1103,1512.0,31006.0,,30518.0,0.2849462365591398,0.32437275985663083,0.07706093189964158,0.07437275985663082,0.01971326164874552,0.0,0.9609788359788359,0.03902116402116402,0.4568210262828536
1104,2699.0,50424.0,135893.0,50564.0,0.17780115728563914,0.4797475013150973,0.054182009468700686,0.0825881115202525,0.054182009468700686,0.04075583549462764,0.8962578732864024,0.06298629121897,0.3530571992110454
1105,761.0,21422.0,,21029.0,0.2780337941628264,0.32565284178187404,0.06758832565284179,0.16282642089093702,0.0,0.1011826544021025,0.871222076215506,0.02759526938239159,0.5095693779904307
1111,2177.0,30270.0,,29205.0,0.07526080476900149,0.22801788375558868,0.10730253353204174,0.11326378539493294,0.07004470938897168,0.022967386311437757,0.9733578318787321,0.0036747818098300414,0.2780692549842602
1112,929.0,40302.0,,40188.0,0.08571428571428572,0.553968253968254,0.06349206349206349,0.08571428571428572,0.07142857142857142,0.1356297093649085,0.8310010764262648,0.03336921420882669,0.5203252032520326
1113,1461.0,30708.0,,31205.0,0.1804635761589404,0.3617549668874172,0.1076158940397351,0.09519867549668874,0.013245033112582781,0.06776180698151951,0.9253935660506503,0.006844626967830253,0.3462897526501767
1121,4116.0,59454.0,62847.0,,0.05705364745955152,0.0647175702526256,0.013908600624467783,0.4249219415271076,0.34856656258870283,0.6535471331389698,0.16715257531584063,0.1793002915451895,0.28818897637795277
1122,1246.0,29830.0,,23375.0,0.1566147859922179,0.2723735408560311,0.09533073929961089,0.20525291828793774,0.0933852140077821,0.11075441412520064,0.8162118780096308,0.07303370786516854,0.313953488372093
1123,1689.0,42292.0,,34167.0,0.137546468401487,0.26858736059479554,0.07992565055762081,0.05855018587360595,0.13011152416356878,0.07756068679692125,0.896388395500296,0.02605091770278271,0.3647959183673469
1124,4029.0,75694.0,88083.0,,0.036289050173556325,0.05427579678131903,0.044177974124329444,0.2597033764594509,0.5301356894919533,0.7530404566890048,0.03251427153139737,0.2144452717795979,0.294984076433121
1135,2384.0,61506.0,62468.0,,0.03128054740957967,0.26050830889540566,0.09726295210166178,0.2849462365591398,0.2209188660801564,0.9081375838926175,0.026845637583892617,0.06501677852348993,0.6632727272727272
1141.01,3915.0,49688.0,63055.0,26958.0,0.027550711474417195,0.13775355737208597,0.07992733878292461,0.35573720859824404,0.17771722676354829,0.8314176245210728,0.1284802043422733,0.040102171136653895,0.5071750717507175
1141.02,4129.0,78329.0,80204.0,63030.0,0.02451132485262178,0.14644740924604405,0.06639776605646913,0.27489916227117595,0.2627986348122867,0.9450230079922499,0.028093969484136595,0.026883022523613465,0.53166897827092
1142,3932.0,76025.0,81630.0,50779.0,0.0603290676416819,0.2230347349177331,0.0283363802559415,0.3756855575868373,0.14929920780012187,0.7828077314343845,0.09409969481180061,0.12309257375381485,0.6312900274473925
1143,5998.0,80491.0,82849.0,,0.04306987399770905,0.13447880870561282,0.060939289805269185,0.2618556701030928,0.2593356242840779,0.9213071023674558,0.017339113037679228,0.06135378459486496,0.7848816672553868
1151,3966.0,46881.0,48953.0,35020.0,0.15721464465183058,0.3004307250538406,0.11234745154343144,0.1191672648959081,0.0829145728643216,0.6290973272818962,0.21961674230963188,0.15128593040847202,0.5679558011049723
1152,2525.0,36711.0,37329.0,36373.0,0.1180327868852459,0.32786885245901637,0.14863387978142076,0.13387978142076504,0.09836065573770492,0.43405940594059406,0.5073267326732673,0.05861386138613861,0.4096551724137931
1153,5291.0,51563.0,49693.0,60890.0,0.14262990455991517,0.41039236479321317,0.033934252386002124,0.13600212089077413,0.05832449628844114,0.4014364014364014,0.3078813078813079,0.2906822906822907,0.5854364915184113
1154,2688.0,48910.0,51413.0,,0.1374127750939345,0.3145464304884595,0.0880300590445518,0.19484702093397746,0.05421363392377885,0.5595238095238095,0.296875,0.14360119047619047,0.6411960132890365
1155,5941.0,48094.0,49079.0,43614.0,0.1099429258035446,0.40823069990988287,0.04656052868729348,0.12015620306398318,0.07870231300690898,0.26291870055546207,0.6465241541827975,0.09055714526174045,0.39573268921095006
1156,3603.0,30101.0,31599.0,21648.0,0.15877616747181963,0.38679549114331724,0.06151368760064412,0.14138486312399356,0.01320450885668277,0.4626699972245351,0.47571468220927005,0.061615320566194835,0.28253275109170306
1157,3733.0,55136.0,68191.0,34022.0,0.07494866529774127,0.4414784394250513,0.031143052703627654,0.09958932238193019,0.13347022587268995,0.329493704795071,0.5229038306991696,0.14760246450575945,0.3110419906687403
1161,3597.0,49219.0,69085.0,14169.0,0.05568814638027048,0.2760540970564837,0.10620525059665871,0.2020684168655529,0.19928400954653938,0.4462051709758132,0.3725326661106478,0.18126216291353905,0.37828162291169454
1162,3700.0,84805.0,91477.0,,0.052393272962483826,0.09476067270375162,0.03719275549805951,0.35705045278137126,0.28395860284605434,0.7635135135135135,0.11,0.1264864864864865,0.6698008849557522
1163.01,3165.0,93253.0,96708.0,92790.0,0.027317073170731707,0.09365853658536585,0.05024390243902439,0.3073170731707317,0.30829268292682926,0.7921011058451817,0.09225908372827804,0.11563981042654028,0.5691446842525979
1163.02,2622.0,38906.0,38105.0,32721.0,0.2921282798833819,0.1912536443148688,0.08221574344023323,0.11836734693877551,0.060058309037900874,0.2936689549961861,0.33676582761250956,0.3695652173913043,0.2050447518307567
1164,4668.0,46564.0,63232.0,46799.0,0.23450479233226837,0.37124600638977634,0.017891373801916934,0.06293929712460064,0.06900958466453674,0.2782776349614396,0.5428449014567267,0.17887746358183376,0.4044783230109576
1165,3489.0,81676.0,117337.0,48155.0,0.08486407053637031,0.13299044819985306,0.059147685525349006,0.21050698016164585,0.3420279206465834,0.6024648896531958,0.2565204929779306,0.1410146173688736,0.5111764705882353
1171,1548.0,61023.0,58750.0,37007.0,0.023346303501945526,0.07937743190661478,0.023346303501945526,0.38210116731517507,0.2801556420233463,0.6996124031007752,0.06847545219638243,0.23191214470284238,0.26362625139043383
